sample.mean
52.999
51.147
51.858000000000004
47.812
51.051
50.071
49.84
50.978
50.851
57.468
50.146
48.885
53.937
50.394
47.948
54.742
48.177
53.847
50.884
55.056
52.795
51.854
50.314
49.255
50.333
50.742
52.041
56.335
50.114
47.573
53.023
51.373
51.836
48.435
52.011
48.937
54.135
54.116
55.856
48.6
47.269999999999996
52.839
46.897999999999996
45.847
49.944
55.184
53.308
47.962
53.914
46.539
51.087
50.346
49.391
49.479
49.752
49.333
50.458
46.414
50.941
51.782
48.851
55.007
53.22
52.774
46.268
49.01
51.586
50.671
50.951
51.664
52.669
46.836
51.635999999999996
53.908
49.575
54.356
51.418
53.487
52.931
54.035000000000004
49.665
54.036
55.141
51.083
51.804
47.455
51.438
49.167
51.778
51.304
54.993
50.65
56.886
51.207
50.009
53.487
50.146
49.966
50.611000000000004
50.846
50.35
52.703
50.248999999999995
53.371
54.113
50.098
51.642
53.294000000000004
49.059
47.375
55.384
45.219
50.509
49.883
49.879
55.386
53.563
52.106
52.868
51.188
49.748
47.164
54.168
55.751
50.059
53.796
51.272
51.208
50.605000000000004
49.03
52.478
49.966
45.476
52.811
50.519999999999996
51.424
52.761
49.565
49.559
54.114
49.346
48.374
50.405
48.53
53.503
47.792
55.888999999999996
49.046
50.453
46.789
54.931
50.433
51.346000000000004
50.036
55.07
51.06
50.292
52.291
50.571
50.338
54.226
49.937
53.427
51.793
47.819
48.217
50.602000000000004
48.452
54.413
50.271
58.624
50.859
47.789
54.899
50.044
50.301
47.818
52.103
56.581
51.104
53.402
48.396
47.046
51.598
54.943
46.001
48.687
53.321
47.669
51.444
54.37
49.638
52.11
52.488
51.665
45.283
54.281
50.313
51.022
50.760999999999996
53.027
53.514
49.263999999999996
51.598
47.664
48.791000000000004
56.003
48.623999999999995
50.928
50.693
52.398
53.902
51.116
54.334
51.837
52.783
48.586
46.896
58.376999999999995
54.242
54.018
51.935
48.528999999999996
53.32
58.737
51.011
50.273
48.503
46.349
47.275
52.551
51.192
53.513
52.479
57.19
56.449
47.824
52.453
46.766
48.964
56.362
51.255
49.754
50.774
49.749
51.043
52.518
55.577999999999996
50.357
52.834
49.665
48.319
52.255
50.241
52.702
48.479
49.086
54.153999999999996
52.346000000000004
55.034
49.76
46.672
53.762
50.558
49.21
48.324
51.42
55.268
54.048
49.007999999999996
46.769999999999996
52.956
53.433
49.937
54.104
48.085
48.179
47.721000000000004
52.893
53.849
51.802
54.326
51.242000000000004
55.07
54.582
50.958
50.431
51.759
50.554
50.16
50.863
47.879
52.894
50.091
56.79
50.808
53.136
54.548
50.061
51.366
51.593
54.181
52.908
48.252
49.018
53.162
52.504
48.447
53.521
53.155
49.328
51.475
48.312
48.97
51.528999999999996
54.056
52.571
49.76
48.65
54.062
49.005
46.321
54.475
57.179
51.793
54.509
48.918
49.329
45.39
54.727
48.003
50.12
51.391
48.438
51.727
49.138
47.032
52.826
50.471000000000004
51.179
52.507
54.224000000000004
50.262
51.694
47.237
51.664
52.532000000000004
50.18
55.499
57.165
48.859
49.06
51.573
46.928
50.137
49.877
50.771
51.958999999999996
49.989
46.693
51.213
51.739000000000004
53.171
49.301
51.119
49.349000000000004
51.319
50.997
52.693
48.719
52.122
46.959
50.919
53.681
55.993
56.326
55.363
49.946
47.535
49.53
51.409
54.129
51.28
51.53
50.284
50.087
49.457
47.68
50.545
46.582
54.727000000000004
47.135
46.385
54.46
48.39
51.709
49.578
52.733000000000004
48.517
51.127
47.457
49.327
52.652
53.176
52.546
47.567
50.101
47.235
52.381
50.508
52.047
49.480000000000004
50.924
50.2
51.893
50.824
48.456
49.36
51.966
56.043
52.757
47.353
50.438
48.259
45.918
51.806
50.96
51.655
47.489
51.705
53.378
47.336
57.289
55.763
55.149
52.073
45.16
48.513
50.958
51.284
55.252
55.005
50.175
51.11
55.545
48.69
49.958
46.69
48.39
53.387
50.296
48.383
53.668
54.562
52.951
50.65
53.901
49.227000000000004
49.105000000000004
50.395
52.109
48.937
54.631
51.587
51.001999999999995
51.208
51.674
49.801
51.197
51.45
50.072
49.818
50.378
47.93
57.033
50.746
49.272
50.589
52.814
47.122
51.194
55.528999999999996
52.503
50.26
54.036
51.928
48.388
52.056
51.919000000000004
51.269999999999996
50.25
51.36
52.135
52.731
53.948
51.719
51.573
51.267
49.981
54.358999999999995
